SubjectNum,Activity,tBodyAcc-mean-X,tBodyAcc-mean-Y,tBodyAcc-mean-Z,tBodyAcc-std-X,tBodyAcc-std-Y,tBodyAcc-std-Z,tGravityAcc-mean-X,tGravityAcc-mean-Y,tGravityAcc-mean-Z,tGravityAcc-std-X,tGravityAcc-std-Y,tGravityAcc-std-Z,tBodyAccJerk-mean-X,tBodyAccJerk-mean-Y,tBodyAccJerk-mean-Z,tBodyAccJerk-std-X,tBodyAccJerk-std-Y,tBodyAccJerk-std-Z,tBodyGyro-mean-X,tBodyGyro-mean-Y,tBodyGyro-mean-Z,tBodyGyro-std-X,tBodyGyro-std-Y,tBodyGyro-std-Z,tBodyGyroJerk-mean-X,tBodyGyroJerk-mean-Y,tBodyGyroJerk-mean-Z,tBodyGyroJerk-std-X,tBodyGyroJerk-std-Y,tBodyGyroJerk-std-Z,tBodyAccMag-mean,tBodyAccMag-std,tGravityAccMag-mean,tGravityAccMag-std,tBodyAccJerkMag-mean,tBodyAccJerkMag-std,tBodyGyroMag-mean,tBodyGyroMag-std,tBodyGyroJerkMag-mean,tBodyGyroJerkMag-std,fBodyAcc-mean-X,fBodyAcc-mean-Y,fBodyAcc-mean-Z,fBodyAcc-std-X,fBodyAcc-std-Y,fBodyAcc-std-Z,fBodyAccJerk-mean-X,fBodyAccJerk-mean-Y,fBodyAccJerk-mean-Z,fBodyAccJerk-std-X,fBodyAccJerk-std-Y,fBodyAccJerk-std-Z,fBodyGyro-mean-X,fBodyGyro-mean-Y,fBodyGyro-mean-Z,fBodyGyro-std-X,fBodyGyro-std-Y,fBodyGyro-std-Z,fBodyAccMag-mean,fBodyAccMag-std,fBodyBodyAccJerkMag-mean,fBodyBodyAccJerkMag-std,fBodyBodyGyroMag-mean,fBodyBodyGyroMag-std,fBodyBodyGyroJerkMag-mean,fBodyBodyGyroJerkMag-std
7,STANDING,0.282723539433962,-0.0145740341037736,-0.0997778303207547,-0.979307570377359,-0.923400921886793,-0.917064168490566,0.958728687924528,-0.117607048924528,-0.0516573721320755,-0.987917503962264,-0.966162998679245,-0.939161014716981,0.0751915112830189,0.00694700354075472,-0.0108420294035849,-0.976403544716981,-0.965810609622642,-0.972060053207547,-0.0291582212545283,-0.0774336443396227,0.0851045000566038,-0.94524768735849,-0.949646946792453,-0.951630777358491,-0.0901539662169811,-0.0412797611886792,-0.0545390015471698,-0.96598339754717,-0.97683775735849,-0.978166790943396,-0.942724659245283,-0.933590156792453,-0.942724659245283,-0.933590156792453,-0.973381306226415,-0.968566356037736,-0.943425564528302,-0.918438958867925,-0.977377083018868,-0.97210793,-0.976681834339623,-0.941883783773585,-0.938550519811321,-0.980541336037736,-0.919118753018868,-0.912358813773585,-0.976323086226415,-0.967165093018868,-0.968229643018868,-0.978729082830189,-0.966850290188679,-0.974533710754717,-0.938121637735849,-0.957548671320755,-0.957165056226415,-0.947891986226415,-0.945818157735849,-0.954339406415094,-0.945611450377358,-0.93728796509434,-0.967417888301887,-0.969092161886793,-0.93870498490566,-0.919848139056604,-0.973671168679245,-0.971899418301887
7,LAYING,0.250176694038462,-0.0204411516884615,-0.101361036576923,-0.93651361,-0.926262668653846,-0.952978365961538,-0.502814250576923,0.393444278076923,0.907537823461538,-0.914221270096154,-0.955543549230769,-0.961908984423077,0.0968904018076923,0.0250624183634615,-0.0131653918205769,-0.980977756153846,-0.973093160192308,-0.972983064230769,-0.00282641913096154,-0.133605695057692,0.155920029769231,-0.9601268225,-0.945071935384615,-0.955294890576923,-0.105944243484615,-0.0358897425826923,-0.0671901794615385,-0.9738372325,-0.976483727307692,-0.988871878269231,-0.936392023846154,-0.907039513153846,-0.936392023846154,-0.907039513153846,-0.980127239615385,-0.967310932307692,-0.915793634807692,-0.918662459038462,-0.983008829038462,-0.971205137884615,-0.953424245576923,-0.942193953846154,-0.958611644615385,-0.931120580576923,-0.922917902307692,-0.953380646346154,-0.980393046923077,-0.972531648846154,-0.969524977692308,-0.983560175384615,-0.975886145,-0.975072995192308,-0.953684547692308,-0.957570207692308,-0.956905310961538,-0.962348254423077,-0.939727873653846,-0.9588764125,-0.927976880634615,-0.910542462919231,-0.968066259230769,-0.965359228076923,-0.941130719230769,-0.918892518653846,-0.974117912115384,-0.969403035384615
8,WALKING,0.27468631,-0.0186628865310417,-0.107252090833333,-0.173605736002083,0.380782052708333,-0.1420885318125,0.913586347916667,-0.217102194583333,-0.186267836962021,-0.974752050208333,-0.956781505625,-0.956640104791667,0.0703393490833333,-0.00603947514583333,-0.000673798876875,-0.2586886278125,0.233987544458333,-0.383200596479167,0.0235088228254167,-0.095791790535,0.0509657915395833,-0.1992097184375,-0.2119972775,-0.0754447842395833,-0.135886431360417,-0.0314880905541667,-0.0522683965333333,-0.2460827504375,-0.428055700208333,-0.388446971666667,0.0516786278104167,-0.1804072826,0.0516786278104167,-0.1804072826,-0.0668322430433333,-0.184571053979167,-0.00310243820125,-0.238746703958333,-0.339129269583333,-0.502957255416667,-0.247389011875,0.316982393333333,-0.238634594791667,-0.148386858858333,0.32484493125,-0.158437341970833,-0.311198711041667,0.0796832872416667,-0.361563262083333,-0.271448185291667,0.315883536479167,-0.4044825094375,-0.102063053808333,-0.259729692333333,-0.132902199479167,-0.234252005895833,-0.1908057215,-0.1429742348125,-0.09521728274375,-0.360818978541667,-0.123834409766667,-0.276436130125,-0.301241848645833,-0.327459577895833,-0.473026230833333,-0.581240190833333
8,WALKING_UPSTAIRS,0.258880152048781,-0.0282415136341463,-0.11512211995122,-0.171712174634146,0.348768733170732,0.121187278790244,0.860368718780488,-0.291341491707317,-0.192306960631707,-0.926673287804878,-0.931032068536585,-0.876168930487805,0.0813816809395122,0.014120592097561,-0.0674583919268293,-0.186618895268293,-0.0123501104926829,-0.447518179097561,0.19270447595122,-0.204205356087805,-0.0724546025804878,-0.367428367219512,-0.0666980861414634,0.337526477436585,-0.155445674148781,-0.027919577097561,-0.0534090382439024,-0.40507069195122,-0.424675673414634,-0.430366658780488,0.121026629195122,-0.227200254219512,0.121026629195122,-0.227200254219512,-0.141494613465854,-0.228296364146341,0.166447991,-0.109327923829268,-0.400664014146341,-0.493975031707317,-0.166411065387805,0.263431399878049,-0.0729496941121951,-0.175284990170732,0.30540146,0.133766193578049,-0.200277249165854,-0.0257952590634146,-0.386655803658537,-0.24733661795122,-0.0700821464439024,-0.508248316829268,-0.240260761682927,-0.113162144460976,0.16597418695122,-0.409955580780488,-0.0478802512585366,0.263202878429268,-0.13026451905122,-0.409282851707317,-0.131850567460976,-0.379266499780488,-0.229610952609756,-0.183325647134146,-0.463270578048781,-0.575733290731707
8,WALKING_DOWNSTAIRS,0.283484089210526,-0.0211058674973684,-0.107598135394737,0.0241393473736842,0.343826273105263,0.1337170395,0.914023498421053,-0.187610243421053,-0.141817934963684,-0.945766561578947,-0.941580934473684,-0.897190012631579,0.118938088342105,-0.0380193846210526,-0.0394356157631579,0.250143724521053,0.288140718789474,-0.0135136269,-0.121189625973684,-0.0500760173342105,0.114143855152368,-0.258430885531579,0.0243131207736842,-0.129565242710526,-0.0349283489710526,-0.0534969692794737,-0.0867903297078948,-0.267887897328947,-0.0704526510842105,-0.1896044435,0.176599311818421,0.131337867236842,0.176599311818421,0.131337867236842,0.262628490268421,0.2534082561,0.0993429744078947,-0.0466291872078947,-0.126189142894737,-0.157484866842105,0.136590199860526,0.388412779763158,0.159589756534211,-0.0260463260078947,0.232184078052632,0.0214914840105263,0.21484140281579,0.220639687868421,0.0586096890447369,0.172658982065789,0.273943791773684,-0.0846674186842105,-0.130740445236842,0.116090879026316,0.0277498065176316,-0.302735102631579,-0.0461356322868421,-0.268253406210526,0.301626757315789,-0.156141093578947,0.331528459921053,0.134734731236842,-0.00036272967368421,-0.255590314210526,-0.125179586744737,-0.26298447
8,SITTING,0.267491472934783,-0.00672550621304348,-0.104461049130435,-0.979026152391304,-0.927331997021739,-0.939553030217391,0.832453878043478,0.240095117065217,0.263895185521739,-0.966757967173913,-0.937462301369565,-0.935475331521739,0.0786713761086957,-0.00657516306713044,-0.0106808920069565,-0.985188753695652,-0.980784606086957,-0.985285807173913,-0.0547396987173913,-0.0955089236521739,0.0716048809782609,-0.984524052826087,-0.97150069673913,-0.959623548478261,-0.0923150250434783,-0.0402673770652174,-0.0445732240217391,-0.993264647391304,-0.98887627673913,-0.985241405434783,-0.952139704347826,-0.929943615630435,-0.952139704347826,-0.929943615630435,-0.986061512173913,-0.980667377391304,-0.93268224326087,-0.953001632173913,-0.991807428043478,-0.986756670869565,-0.981142909782609,-0.94421971826087,-0.959436275869565,-0.978256730652174,-0.923829969347826,-0.933889846521739,-0.984977270652174,-0.980221104565217,-0.982995311086956,-0.986913610652174,-0.983038783478261,-0.986185349347826,-0.982200309782609,-0.97658989,-0.961798676956522,-0.985339301521739,-0.968924433260869,-0.962632253913043,-0.947981783478261,-0.93172124,-0.980932292391304,-0.97932021173913,-0.965806789347826,-0.953251156521739,-0.987730604130435,-0.986147262608696
8,STANDING,0.279620986111111,-0.0148113067148148,-0.106114996837037,-0.988815418148148,-0.938479429074074,-0.926065255185185,0.957669921111111,-0.0904603488214815,-0.0979392024814815,-0.987690217222222,-0.958904114074074,-0.918293913703704,0.0753739045185185,0.00814951727462963,0.00322153267648148,-0.989198879814815,-0.976442140740741,-0.982610899259259,-0.0219671978203704,-0.0280117633814815,0.063688907,-0.972990379814815,-0.969421045555556,-0.974118322407407,-0.097757576,-0.0485190684259259,-0.0478483225666667,-0.981573085740741,-0.985508765185185,-0.989270900740741,-0.953762884074074,-0.937187185222222,-0.953762884074074,-0.937187185222222,-0.984920797777778,-0.979932239074074,-0.952848496851852,-0.95322478962963,-0.987580587777778,-0.982460332222222,-0.988219862222222,-0.9500491,-0.950362935555555,-0.98918374962963,-0.936231722777778,-0.919744963888889,-0.989029238518519,-0.976177675,-0.979477193333333,-0.990414086851852,-0.97858173,-0.984465744444444,-0.969677435925926,-0.972595487037037,-0.975512276666667,-0.974200997592593,-0.968055495925926,-0.975976456111111,-0.953746070740741,-0.938628186322222,-0.979745872037037,-0.979135440925926,-0.964564224074074,-0.954119826296296,-0.983709233333333,-0.981832336296296
8,LAYING,0.261254282907407,-0.0212281733881481,-0.102245365611111,-0.94304121537037,-0.93489116,-0.932491454407407,-0.405930036111111,0.589922434814815,0.719831539259259,-0.918873192333333,-0.957990036481482,-0.94183626337037,0.0878326902592593,0.0233299159137037,-0.0169218791344444,-0.973253042222222,-0.976520952037037,-0.966087574629629,0.00535361206851852,-0.0891374138592593,0.13818830737037,-0.965204017592593,-0.952039385740741,-0.96758975462963,-0.106445008314815,-0.0389735198722222,-0.0694123150925926,-0.969924077407407,-0.974186451851852,-0.987601203703704,-0.935308633888889,-0.91325033,-0.935308633888889,-0.91325033,-0.97314748962963,-0.962954517222222,-0.924253348518518,-0.932470764444444,-0.978438191296296,-0.969029111666667,-0.953538563888889,-0.951816663703704,-0.944269514074074,-0.940125298333333,-0.931236756962963,-0.931146497518519,-0.973110596111111,-0.975877437407407,-0.962111136666667,-0.975959911481482,-0.979170881666667,-0.968699222962963,-0.957903886111111,-0.957411160185185,-0.967461239074074,-0.967846360740741,-0.950316470925926,-0.970671966481481,-0.932279645518518,-0.917257979425926,-0.961792852407407,-0.963791094259259,-0.944528950555556,-0.93678697,-0.968403945925926,-0.971793279814815
9,WALKING,0.278502842115385,-0.0180891971284423,-0.110820512307692,-0.238353562692308,-0.201696960826923,-0.0579636469030769,0.951867079615385,-0.0314341738730769,-0.115856121080385,-0.980971973653846,-0.971242423076923,-0.955523995576923,0.0704357270480769,0.0212255910017308,0.00414762740192308,-0.206733787961538,-0.276929933846154,-0.409764526153846,-0.0808360598653846,-0.0625598710615385,0.111629779896154,-0.476163506730769,-0.467054167884615,-0.265683521346154,-0.0809204094461538,-0.0356283427038462,-0.0633406620592308,-0.526985309038462,-0.549200228076923,-0.457881494038462,-0.0980840496143461,-0.37942877,-0.0980840496143461,-0.37942877,-0.203733615519231,-0.317113487115385,-0.294542266826923,-0.489725811538462,-0.510253995769231,-0.599866472692308,-0.294711163653846,-0.257677616153846,-0.250806259788462,-0.218019977423077,-0.223972558596154,-0.0337965256573077,-0.314265401346154,-0.367706595,-0.399541245192308,-0.170228340134423,-0.228380473480769,-0.419104362884615,-0.383676120961538,-0.436905860576923,-0.240222512134615,-0.507404512692308,-0.490990336346154,-0.342367223269231,-0.318801022711539,-0.513891953269231,-0.316870715576923,-0.322337536730769,-0.513797480384615,-0.562714528653846,-0.602581618269231,-0.624351923653846
9,WALKING_UPSTAIRS,0.262436475714286,-0.0195101099975714,-0.125219003959184,-0.36144437755102,-0.302206203816327,-0.253434083542857,0.902647777755102,-0.0377947824285714,-0.266009866857143,-0.954383557142857,-0.901317321632653,-0.89407107877551,0.0692266245755102,0.00126612218367347,0.00766046602367347,-0.335291644693878,-0.586147012244898,-0.647296002040816,-0.16396719,-0.0412587909579592,0.14569462592449,-0.343976630734694,-0.400859067959184,-0.138176481058776,-0.0684689593355102,-0.0302797452408163,-0.0236327911183674,-0.660419534285714,-0.708604774693878,-0.65711420122449,-0.260727581428571,-0.400222037142857,-0.260727581428571,-0.400222037142857,-0.440667540204082,-0.445485397959184,-0.0833234490061225,-0.425839761428571,-0.672840561836735,-0.748651255510204,-0.342735952653061,-0.405022798163265,-0.384710423408163,-0.369815777346939,-0.297641062755102,-0.244081808302041,-0.402044750408163,-0.608498592040816,-0.615125710612245,-0.327421989591837,-0.590112916530612,-0.677831082857143,-0.313941631326531,-0.499159202857143,-0.327698671183673,-0.361626377102041,-0.352033091612245,-0.165554554220408,-0.372890348979592,-0.509929461428571,-0.419533108571429,-0.484935752040816,-0.531482693877551,-0.456841325204082,-0.734159449387755,-0.787781590816327
9,WALKING_DOWNSTAIRS,0.295923445,-0.0203994269075476,-0.0910278793952381,0.213392270547619,-0.208310705504762,-0.00771530035714286,0.938417773333333,-0.0352304645104762,-0.0822761749426191,-0.952141220714286,-0.936306558809524,-0.876641297380952,0.130193043809524,-0.0206865965952381,0.00262568854761905,0.017623342197619,-0.3094424725,-0.359513362761905,-0.0916383011071428,-0.0712598843142857,0.116804400690476,-0.396429197952381,-0.340765233142857,-0.279685150191905,-0.094591202447619,-0.0597608334619048,-0.0678080598785714,-0.509669314047619,-0.448602451190476,-0.417239550952381,0.145886357935714,0.265120131365238,0.145886357935714,0.265120131365238,-0.162376089276191,0.039907818552381,-0.168921400633333,-0.322331464761905,-0.469028434047619,-0.455855425238095,0.103128506197619,-0.183120455428571,-0.103705822657857,0.250488758869048,-0.273561385142857,-0.0349494927142857,-0.0645354342404762,-0.313643041809524,-0.293677789595238,0.00938224337142857,-0.355981821428571,-0.425377408333333,-0.325042890904762,-0.312512195452381,-0.250686586719048,-0.423558773952381,-0.364282565714286,-0.356561471714286,0.222203941,0.0888671674047619,0.00716877883571429,0.0705526138333333,-0.347540226666667,-0.424170737142857,-0.463172053809524,-0.485158906904762
9,SITTING,0.24832674354,-0.02701677698,-0.07537846886,-0.9572277914,-0.875141405,-0.83200187268,0.9163245106,-0.0414258228938,0.085263099144,-0.9552804062,-0.94645197,-0.88585411242,0.077005006374,0.009817397262,-0.008674672651,-0.9645358564,-0.9567775448,-0.9618894376,-0.042328876778,-0.04142711812,0.0807919285908,-0.9590200492,-0.9191882264,-0.9301768338,-0.0930708106,-0.046663441472,-0.052841489994,-0.9645323452,-0.9719274472,-0.9687388914,-0.8933617176,-0.8637564342,-0.8933617176,-0.8637564342,-0.964383757,-0.9517802432,-0.9032355368,-0.9066063206,-0.9733641366,-0.9663610734,-0.959413594,-0.911683219,-0.8922013438,-0.956903459,-0.86761360746,-0.818001834824,-0.9655962396,-0.9580073906,-0.9575269752,-0.9666604036,-0.9585229866,-0.9649413418,-0.950315237,-0.9396930078,-0.940312313,-0.9618360162,-0.910583361,-0.9341874784,-0.8977181972,-0.8691725114,-0.9530504408,-0.9493949814,-0.9344377378,-0.9064712292,-0.9683155878,-0.9659970148
9,STANDING,0.282310057333333,-0.0200454954022222,-0.0952747481333333,-0.975741252444444,-0.938635759333333,-0.919295805777778,0.961323502222222,-0.010383816474,0.00914769235555555,-0.989103160444444,-0.972573867555555,-0.932245295111111,0.0760032053555556,0.0130699796066667,-0.004700785502,-0.969973398888889,-0.963849332888889,-0.970584264666667,-0.029183136346,-0.060810158296,0.0992409332222222,-0.921990612,-0.946046640444444,-0.939889737333333,-0.095897704,-0.0419199574333333,-0.0575743131488889,-0.949105691555556,-0.975036530444445,-0.969726483555556,-0.945167482444445,-0.936105010444444,-0.945167482444445,-0.936105010444444,-0.969524578888889,-0.963764177777778,-0.921030223111111,-0.908291403111111,-0.969824044222222,-0.965287050888889,-0.971662692,-0.944849431777778,-0.941686874222222,-0.977579248444444,-0.938790016888889,-0.913896832222222,-0.971313768666667,-0.962624298888889,-0.967129200444444,-0.971278823333333,-0.968234579555556,-0.972588748666667,-0.916974437555556,-0.954514301555556,-0.941510336,-0.924738576444445,-0.941950576888889,-0.944942811777778,-0.946330171777778,-0.940265546444444,-0.963242884,-0.963593159555556,-0.929769067777778,-0.910909659555556,-0.967491628,-0.964770799111111
9,LAYING,0.2591955368,-0.020526821662,-0.10754972144,-0.94233309,-0.9162927764,-0.9407072854,-0.5802528348,-0.1191541962,0.9578730416,-0.9218210626,-0.9699944882,-0.9712046902,0.08807344764,0.011561732718,-0.0070536778584,-0.9647404702,-0.9639966798,-0.958562455,-0.013632036148,-0.15890291983,0.101275010682,-0.9422465098,-0.9266185314,-0.9615953704,-0.10384667982,-0.027552256948,-0.0569490475,-0.945329035,-0.9621702422,-0.9770761602,-0.9308684376,-0.91512680016,-0.9308684376,-0.91512680016,-0.9633745492,-0.9550268052,-0.9071250998,-0.8985578738,-0.964524819,-0.9528015598,-0.946865494,-0.9343665984,-0.9459190006,-0.9409810272,-0.9128367508,-0.9419711636,-0.964304065,-0.9640828062,-0.955909215,-0.9686013042,-0.966634136,-0.9597147176,-0.930297921,-0.9345796594,-0.9598150092,-0.9463891504,-0.9231319366,-0.965686312,-0.9266042952,-0.921929738394,-0.9543205856,-0.9550947122,-0.9186053356,-0.9034005814,-0.9558062546,-0.9522904702
10,WALKING,0.278574076603774,-0.017022351190566,-0.109057512132075,-0.178709734396226,-0.0227431651698113,-0.395645072075472,0.963092149811321,-0.0838277013962264,0.0549276242264151,-0.974435158113208,-0.971114719811321,-0.957862728301887,0.0857943809283019,0.00408248792641509,-0.0162953195396226,-0.0521991013207547,0.0750804952113208,-0.511662905849057,0.0106894976215094,-0.0819540783760943,0.0986695731160377,-0.414205475283019,-0.250853318679245,-0.174524868603774,-0.122709563462264,-0.0519204981037736,-0.0611262928849057,-0.366063723207547,-0.509683327924528,-0.329079492641509,-0.127400912069811,-0.185602396067925,-0.127400912069811,-0.185602396067925,-0.132624992298283,0.037608338009434,-0.156458730358491,-0.402025135660377,-0.440363636603774,-0.501027916603774,-0.114190001283019,0.0533911909886792,-0.41218272245283,-0.206366497226415,-0.129775706316981,-0.435304215660377,-0.107941107467925,0.0309052018326415,-0.464020508867925,-0.0791518267107547,0.0484867672264151,-0.558512650188679,-0.277913780754717,-0.345209034528302,-0.108530029881132,-0.458292932830189,-0.204392821584906,-0.273292866226415,-0.0930237422792453,-0.370471943962264,0.0205189516981132,0.0502087634986792,-0.412616909622642,-0.499759796981132,-0.515065335849057,-0.517675799056604
10,WALKING_UPSTAIRS,0.267121853404255,-0.0143854920340426,-0.118180420834043,-0.161591924234043,-0.00555287692765957,-0.0738744931340426,0.931861027446809,-0.0565670278723404,0.0227527702016383,-0.959216072340426,-0.937039417446809,-0.864745838297872,0.0648829303510638,0.0266314282191489,-0.0513375831851064,-0.187220175510638,-0.177803083425532,-0.607520480212766,0.0733447168425532,-0.0954600216446809,0.0879664182957447,-0.308534708121277,0.0411724668680851,-0.320509332297872,-0.157212539189362,-0.0372348522521277,-0.036502173787234,-0.427291343617021,-0.60462905787234,-0.482244799361702,-0.0266623294757447,-0.211537480214383,-0.0266623294757447,-0.211537480214383,-0.262038042446809,-0.226010197889362,0.0438573846851064,-0.113062673542979,-0.523462968510638,-0.618272355319149,-0.139410790617021,-0.0390688222212766,-0.301206408085106,-0.171957349438298,-0.051628469647234,-0.0342347233914894,-0.20121432216383,-0.206872839212766,-0.553230667234043,-0.247598320858298,-0.202796129097872,-0.662894135319149,-0.218524716912766,-0.235858986212766,-0.262763367170213,-0.34130162006383,0.171735785297872,-0.403822082765957,-0.166866721574468,-0.361437534680851,-0.153553147382979,-0.334365043829787,-0.265371689148936,-0.166969377765957,-0.600582998297872,-0.67129056212766
10,WALKING_DOWNSTAIRS,0.29040159431579,-0.0200050770710526,-0.110848597247368,0.295733547631579,0.00407915363157895,-0.183557562032895,0.939807421052632,-0.0646160768947368,0.0418715409263158,-0.939267613157895,-0.937003823684211,-0.902085224736842,0.100959387447368,0.0107824902368421,0.000152617173684209,0.223275806105263,-0.105020355562895,-0.318188417289474,-0.124839594289474,-0.106742538831579,0.0724433685578947,-0.304745377026316,-0.311407525263158,-0.0353021837,-0.0643764005526316,-0.0489378053157895,-0.0720413112078947,-0.416986139210526,-0.471650977631579,-0.227137389605263,0.250843769394737,0.156998205421053,0.250843769394737,0.156998205421053,0.0507010228431579,0.110877231263158,-0.0238468037578947,-0.280382850552632,-0.40185431131579,-0.494105756315789,0.215665273157895,0.00904660360263158,-0.157728357742105,0.324957743157895,-0.0633337717526316,-0.268686170263158,0.181419131002632,-0.119504295573684,-0.240679035428947,0.156912678626316,-0.15335580256579,-0.396147929736842,-0.214350280079211,-0.272495710342105,0.0391366814342105,-0.339514358157895,-0.343237004473684,-0.1503916379,0.220115703368421,-0.061674284081579,0.156978047052632,0.0380266696789474,-0.312347510289474,-0.387780104447368,-0.484196484736842,-0.544988519210526
10,SITTING,0.270612056481482,-0.015042681852037,-0.104253238796296,-0.982901825925926,-0.917979529962963,-0.967826981666667,0.791887198148148,-0.041260775,0.20253457287037,-0.973128354074074,-0.935690006481481,-0.966898520555556,0.0775372505185185,0.00897875458703704,-0.00499566427666667,-0.988946414074074,-0.980756789814815,-0.988255803703704,-0.0432432176851852,-0.0679993598888889,0.0745958869444444,-0.988873097222222,-0.984373304814815,-0.960445962037037,-0.0931555026481482,-0.0411216540925926,-0.048941191502963,-0.992326657222222,-0.992584494814815,-0.990259813148148,-0.96075719962963,-0.939669591481481,-0.96075719962963,-0.939669591481481,-0.988054237592593,-0.985209856296296,-0.944202043703704,-0.963064577592593,-0.993707487592593,-0.991696196481481,-0.984943144259259,-0.9404502,-0.97464465462963,-0.982242427777778,-0.912838063018519,-0.966121042592593,-0.989365013888889,-0.980962856111111,-0.986056767777778,-0.989550917407407,-0.982045591111111,-0.98911086,-0.986477363333333,-0.986179215555556,-0.96539546962963,-0.989712360740741,-0.983579646666667,-0.962418559814815,-0.955281010740741,-0.941511952777778,-0.985900801111111,-0.983266741481481,-0.974459732592593,-0.962459956111111,-0.992191529259259,-0.991409100925926
10,STANDING,0.276650300681818,-0.0155418603409091,-0.107964083931818,-0.978403481818182,-0.919561843409091,-0.941271440454545,0.954008785454545,-0.0431597830454545,0.0346980210431818,-0.991259485,-0.975410724090909,-0.959579657727273,0.0809784390227273,0.0119007630575,-0.00485841031477273,-0.964311490454545,-0.941328663409091,-0.9764306,-0.0281854325604545,-0.0876820486363636,0.103251560681818,-0.929895057954545,-0.958861164090909,-0.953681099545454,-0.104753833181818,-0.0371593000727273,-0.0584162547045455,-0.950367548409091,-0.976445016590909,-0.969051030681818,-0.951988907954546,-0.937264537954545,-0.951988907954546,-0.937264537954545,-0.965163818409091,-0.952058214545455,-0.929787259772727,-0.920486810227273,-0.971637661590909,-0.964409410454545,-0.970099814318182,-0.923378745227273,-0.955272383863636,-0.982949246136364,-0.921860476590909,-0.938098683181818,-0.963565166136364,-0.942187760454545,-0.972241512272727,-0.968612135909091,-0.944847393636364,-0.979428729090909,-0.924005912954545,-0.960323800909091,-0.950915730909091,-0.932273942727273,-0.958399857954545,-0.958901257272727,-0.9401101675,-0.945048242954545,-0.951633690454545,-0.952105964545455,-0.937786743409091,-0.922961550454545,-0.965614081363636,-0.965055815454545
10,LAYING,0.280230574137931,-0.024294484137931,-0.117168642362069,-0.968283685,-0.946454302068966,-0.95947148637931,-0.453069737586207,-0.139297681034483,-0.031121624137931,-0.954531941896552,-0.966701156034483,-0.963045642431035,0.073815064487931,0.015698997097069,0.00716689586275862,-0.978007466724138,-0.966930793448276,-0.976256662586207,-0.019555937162069,-0.0770325657265517,0.104720478344828,-0.961713199827586,-0.953660207586207,-0.971940597413793,-0.100308254413793,-0.0388797920413793,-0.0590744912758621,-0.965900578103448,-0.966621040344828,-0.983949302758621,-0.956781819655172,-0.940301654482759,-0.956781819655172,-0.940301654482759,-0.976234435172414,-0.967556980689655,-0.937590998793103,-0.927471165517241,-0.970830848965517,-0.959632931551724,-0.96918420862069,-0.954341849137931,-0.964300845172414,-0.96796803862069,-0.946229148258621,-0.959813667810345,-0.979014668793103,-0.968039173793103,-0.972592212931034,-0.978904364137931,-0.968120692241379,-0.978582339137931,-0.953793912068966,-0.954670034482759,-0.969755777241379,-0.96454456637931,-0.953453496551724,-0.975298797068966,-0.950848109137931,-0.944304974655172,-0.968561121551724,-0.965377553448276,-0.937692642586207,-0.933701315344828,-0.960976821551724,-0.960772875517241
11,WALKING,0.271821892881356,-0.0166475833623729,-0.106096304033898,-0.422842071864407,-0.0522120750440678,-0.530626311355932,0.946468451355932,-0.212045870169492,0.134053215101695,-0.98110101440678,-0.966240553559322,-0.960852684067797,0.0829709328491525,0.0127682476559322,-0.013364827779661,-0.428516343559322,-0.181419230254237,-0.720654731186441,-0.0426928995457627,-0.0705104974254237,0.0843744495507542,-0.596346930847458,-0.499625287288136,-0.434178202542373,-0.0918204195491525,-0.0514172549559322,-0.0342677451,-0.541616397118644,-0.737993755932203,-0.551079942542373,-0.288323472033898,-0.487735915084746,-0.288323472033898,-0.487735915084746,-0.402333202033898,-0.403141284745763,-0.421801673559322,-0.558362783220339,-0.63073270559322,-0.753671416101695,-0.396533731864407,-0.0830478435976271,-0.616402910169492,-0.433703311525424,-0.0966068285372881,-0.523093394915254,-0.453265268813559,-0.241801726186441,-0.69259387220339,-0.45394304,-0.170177403123729,-0.747564612033898,-0.514753307627119,-0.593107398474576,-0.39829333661017,-0.623150268983051,-0.453663184067797,-0.498554639491525,-0.458514062542373,-0.584455992033898,-0.395116134237288,-0.41744681559322,-0.610222628813559,-0.59974543779661,-0.751914457457627,-0.773574064745763
