steps,date,interval
0,2012-10-10,1425
0,2012-10-10,1430
70,2012-10-10,1435
125,2012-10-10,1440
0,2012-10-10,1445
0,2012-10-10,1450
0,2012-10-10,1455
0,2012-10-10,1500
0,2012-10-10,1505
0,2012-10-10,1510
0,2012-10-10,1515
0,2012-10-10,1520
0,2012-10-10,1525
176,2012-10-10,1530
71,2012-10-10,1535
43,2012-10-10,1540
340,2012-10-10,1545
7,2012-10-10,1550
13,2012-10-10,1555
15,2012-10-10,1600
0,2012-10-10,1605
0,2012-10-10,1610
0,2012-10-10,1615
0,2012-10-10,1620
0,2012-10-10,1625
0,2012-10-10,1630
0,2012-10-10,1635
0,2012-10-10,1640
0,2012-10-10,1645
0,2012-10-10,1650
15,2012-10-10,1655
50,2012-10-10,1700
271,2012-10-10,1705
106,2012-10-10,1710
272,2012-10-10,1715
308,2012-10-10,1720
0,2012-10-10,1725
0,2012-10-10,1730
111,2012-10-10,1735
281,2012-10-10,1740
11,2012-10-10,1745
139,2012-10-10,1750
36,2012-10-10,1755
0,2012-10-10,1800
0,2012-10-10,1805
0,2012-10-10,1810
0,2012-10-10,1815
0,2012-10-10,1820
0,2012-10-10,1825
58,2012-10-10,1830
63,2012-10-10,1835
260,2012-10-10,1840
82,2012-10-10,1845
310,2012-10-10,1850
0,2012-10-10,1855
0,2012-10-10,1900
0,2012-10-10,1905
8,2012-10-10,1910
12,2012-10-10,1915
364,2012-10-10,1920
219,2012-10-10,1925
0,2012-10-10,1930
0,2012-10-10,1935
0,2012-10-10,1940
174,2012-10-10,1945
205,2012-10-10,1950
12,2012-10-10,1955
0,2012-10-10,2000
0,2012-10-10,2005
11,2012-10-10,2010
17,2012-10-10,2015
0,2012-10-10,2020
0,2012-10-10,2025
37,2012-10-10,2030
0,2012-10-10,2035
0,2012-10-10,2040
105,2012-10-10,2045
34,2012-10-10,2050
0,2012-10-10,2055
152,2012-10-10,2100
0,2012-10-10,2105
0,2012-10-10,2110
0,2012-10-10,2115
0,2012-10-10,2120
0,2012-10-10,2125
0,2012-10-10,2130
0,2012-10-10,2135
0,2012-10-10,2140
0,2012-10-10,2145
0,2012-10-10,2150
0,2012-10-10,2155
0,2012-10-10,2200
0,2012-10-10,2205
0,2012-10-10,2210
112,2012-10-10,2215
23,2012-10-10,2220
12,2012-10-10,2225
8,2012-10-10,2230
0,2012-10-10,2235
0,2012-10-10,2240
0,2012-10-10,2245
0,2012-10-10,2250
0,2012-10-10,2255
7,2012-10-10,2300
0,2012-10-10,2305
0,2012-10-10,2310
0,2012-10-10,2315
0,2012-10-10,2320
0,2012-10-10,2325
0,2012-10-10,2330
0,2012-10-10,2335
0,2012-10-10,2340
0,2012-10-10,2345
8,2012-10-10,2350
0,2012-10-10,2355
0,2012-10-11,0
0,2012-10-11,5
0,2012-10-11,10
8,2012-10-11,15
0,2012-10-11,20
0,2012-10-11,25
0,2012-10-11,30
0,2012-10-11,35
0,2012-10-11,40
0,2012-10-11,45
0,2012-10-11,50
0,2012-10-11,55
0,2012-10-11,100
0,2012-10-11,105
8,2012-10-11,110
0,2012-10-11,115
0,2012-10-11,120
0,2012-10-11,125
0,2012-10-11,130
0,2012-10-11,135
0,2012-10-11,140
0,2012-10-11,145
0,2012-10-11,150
0,2012-10-11,155
0,2012-10-11,200
0,2012-10-11,205
0,2012-10-11,210
0,2012-10-11,215
0,2012-10-11,220
0,2012-10-11,225
0,2012-10-11,230
0,2012-10-11,235
0,2012-10-11,240
0,2012-10-11,245
0,2012-10-11,250
0,2012-10-11,255
0,2012-10-11,300
0,2012-10-11,305
0,2012-10-11,310
0,2012-10-11,315
0,2012-10-11,320
0,2012-10-11,325
0,2012-10-11,330
0,2012-10-11,335
0,2012-10-11,340
0,2012-10-11,345
0,2012-10-11,350
0,2012-10-11,355
0,2012-10-11,400
0,2012-10-11,405
0,2012-10-11,410
0,2012-10-11,415
0,2012-10-11,420
0,2012-10-11,425
0,2012-10-11,430
0,2012-10-11,435
139,2012-10-11,440
15,2012-10-11,445
0,2012-10-11,450
0,2012-10-11,455
0,2012-10-11,500
0,2012-10-11,505
0,2012-10-11,510
0,2012-10-11,515
0,2012-10-11,520
0,2012-10-11,525
0,2012-10-11,530
0,2012-10-11,535
0,2012-10-11,540
0,2012-10-11,545
0,2012-10-11,550
11,2012-10-11,555
0,2012-10-11,600
10,2012-10-11,605
40,2012-10-11,610
0,2012-10-11,615
0,2012-10-11,620
32,2012-10-11,625
34,2012-10-11,630
105,2012-10-11,635
33,2012-10-11,640
8,2012-10-11,645
16,2012-10-11,650
18,2012-10-11,655
0,2012-10-11,700
9,2012-10-11,705
0,2012-10-11,710
0,2012-10-11,715
27,2012-10-11,720
22,2012-10-11,725
0,2012-10-11,730
50,2012-10-11,735
0,2012-10-11,740
0,2012-10-11,745
0,2012-10-11,750
23,2012-10-11,755
43,2012-10-11,800
70,2012-10-11,805
619,2012-10-11,810
743,2012-10-11,815
446,2012-10-11,820
748,2012-10-11,825
424,2012-10-11,830
747,2012-10-11,835
739,2012-10-11,840
741,2012-10-11,845
726,2012-10-11,850
166,2012-10-11,855
548,2012-10-11,900
343,2012-10-11,905
13,2012-10-11,910
26,2012-10-11,915
64,2012-10-11,920
0,2012-10-11,925
0,2012-10-11,930
0,2012-10-11,935
0,2012-10-11,940
0,2012-10-11,945
0,2012-10-11,950
0,2012-10-11,955
0,2012-10-11,1000
0,2012-10-11,1005
0,2012-10-11,1010
0,2012-10-11,1015
0,2012-10-11,1020
0,2012-10-11,1025
0,2012-10-11,1030
0,2012-10-11,1035
0,2012-10-11,1040
0,2012-10-11,1045
0,2012-10-11,1050
0,2012-10-11,1055
0,2012-10-11,1100
0,2012-10-11,1105
0,2012-10-11,1110
0,2012-10-11,1115
0,2012-10-11,1120
7,2012-10-11,1125
46,2012-10-11,1130
0,2012-10-11,1135
0,2012-10-11,1140
0,2012-10-11,1145
0,2012-10-11,1150
0,2012-10-11,1155
0,2012-10-11,1200
0,2012-10-11,1205
0,2012-10-11,1210
31,2012-10-11,1215
45,2012-10-11,1220
0,2012-10-11,1225
0,2012-10-11,1230
0,2012-10-11,1235
0,2012-10-11,1240
0,2012-10-11,1245
0,2012-10-11,1250
0,2012-10-11,1255
0,2012-10-11,1300
0,2012-10-11,1305
0,2012-10-11,1310
0,2012-10-11,1315
0,2012-10-11,1320
0,2012-10-11,1325
0,2012-10-11,1330
0,2012-10-11,1335
0,2012-10-11,1340
0,2012-10-11,1345
0,2012-10-11,1350
0,2012-10-11,1355
0,2012-10-11,1400
0,2012-10-11,1405
0,2012-10-11,1410
0,2012-10-11,1415
0,2012-10-11,1420
0,2012-10-11,1425
22,2012-10-11,1430
27,2012-10-11,1435
0,2012-10-11,1440
0,2012-10-11,1445
0,2012-10-11,1450
0,2012-10-11,1455
0,2012-10-11,1500
0,2012-10-11,1505
0,2012-10-11,1510
0,2012-10-11,1515
0,2012-10-11,1520
0,2012-10-11,1525
75,2012-10-11,1530
119,2012-10-11,1535
395,2012-10-11,1540
78,2012-10-11,1545
292,2012-10-11,1550
416,2012-10-11,1555
35,2012-10-11,1600
0,2012-10-11,1605
0,2012-10-11,1610
27,2012-10-11,1615
32,2012-10-11,1620
0,2012-10-11,1625
0,2012-10-11,1630
0,2012-10-11,1635
0,2012-10-11,1640
0,2012-10-11,1645
49,2012-10-11,1650
57,2012-10-11,1655
34,2012-10-11,1700
0,2012-10-11,1705
0,2012-10-11,1710
0,2012-10-11,1715
0,2012-10-11,1720
0,2012-10-11,1725
39,2012-10-11,1730
30,2012-10-11,1735
9,2012-10-11,1740
41,2012-10-11,1745
7,2012-10-11,1750
0,2012-10-11,1755
0,2012-10-11,1800
40,2012-10-11,1805
22,2012-10-11,1810
31,2012-10-11,1815
19,2012-10-11,1820
0,2012-10-11,1825
8,2012-10-11,1830
22,2012-10-11,1835
62,2012-10-11,1840
60,2012-10-11,1845
0,2012-10-11,1850
0,2012-10-11,1855
0,2012-10-11,1900
0,2012-10-11,1905
0,2012-10-11,1910
0,2012-10-11,1915
0,2012-10-11,1920
0,2012-10-11,1925
0,2012-10-11,1930
0,2012-10-11,1935
0,2012-10-11,1940
0,2012-10-11,1945
0,2012-10-11,1950
0,2012-10-11,1955
0,2012-10-11,2000
0,2012-10-11,2005
0,2012-10-11,2010
0,2012-10-11,2015
0,2012-10-11,2020
0,2012-10-11,2025
0,2012-10-11,2030
0,2012-10-11,2035
0,2012-10-11,2040
0,2012-10-11,2045
0,2012-10-11,2050
0,2012-10-11,2055
0,2012-10-11,2100
0,2012-10-11,2105
95,2012-10-11,2110
0,2012-10-11,2115
91,2012-10-11,2120
50,2012-10-11,2125
31,2012-10-11,2130
0,2012-10-11,2135
0,2012-10-11,2140
0,2012-10-11,2145
20,2012-10-11,2150
11,2012-10-11,2155
0,2012-10-11,2200
0,2012-10-11,2205
0,2012-10-11,2210
0,2012-10-11,2215
0,2012-10-11,2220
0,2012-10-11,2225
0,2012-10-11,2230
0,2012-10-11,2235
0,2012-10-11,2240
0,2012-10-11,2245
0,2012-10-11,2250
0,2012-10-11,2255
11,2012-10-11,2300
0,2012-10-11,2305
0,2012-10-11,2310
0,2012-10-11,2315
0,2012-10-11,2320
4,2012-10-11,2325
0,2012-10-11,2330
0,2012-10-11,2335
0,2012-10-11,2340
0,2012-10-11,2345
0,2012-10-11,2350
0,2012-10-11,2355
0,2012-10-12,0
0,2012-10-12,5
0,2012-10-12,10
0,2012-10-12,15
0,2012-10-12,20
0,2012-10-12,25
0,2012-10-12,30
0,2012-10-12,35
0,2012-10-12,40
0,2012-10-12,45
0,2012-10-12,50
0,2012-10-12,55
0,2012-10-12,100
0,2012-10-12,105
0,2012-10-12,110
0,2012-10-12,115
0,2012-10-12,120
0,2012-10-12,125
38,2012-10-12,130
0,2012-10-12,135
0,2012-10-12,140
0,2012-10-12,145
0,2012-10-12,150
0,2012-10-12,155
0,2012-10-12,200
0,2012-10-12,205
0,2012-10-12,210
0,2012-10-12,215
0,2012-10-12,220
0,2012-10-12,225
0,2012-10-12,230
0,2012-10-12,235
0,2012-10-12,240
0,2012-10-12,245
7,2012-10-12,250
0,2012-10-12,255
0,2012-10-12,300
0,2012-10-12,305
0,2012-10-12,310
0,2012-10-12,315
0,2012-10-12,320
0,2012-10-12,325
0,2012-10-12,330
0,2012-10-12,335
0,2012-10-12,340
0,2012-10-12,345
0,2012-10-12,350
0,2012-10-12,355
0,2012-10-12,400
0,2012-10-12,405
0,2012-10-12,410
0,2012-10-12,415
0,2012-10-12,420
0,2012-10-12,425
48,2012-10-12,430
0,2012-10-12,435
0,2012-10-12,440
0,2012-10-12,445
0,2012-10-12,450
0,2012-10-12,455
0,2012-10-12,500
0,2012-10-12,505
0,2012-10-12,510
0,2012-10-12,515
0,2012-10-12,520
0,2012-10-12,525
0,2012-10-12,530
0,2012-10-12,535
30,2012-10-12,540
92,2012-10-12,545
0,2012-10-12,550
11,2012-10-12,555
0,2012-10-12,600
10,2012-10-12,605
19,2012-10-12,610
111,2012-10-12,615
38,2012-10-12,620
16,2012-10-12,625
29,2012-10-12,630
9,2012-10-12,635
45,2012-10-12,640
35,2012-10-12,645
53,2012-10-12,650
43,2012-10-12,655
8,2012-10-12,700
40,2012-10-12,705
0,2012-10-12,710
32,2012-10-12,715
57,2012-10-12,720
35,2012-10-12,725
117,2012-10-12,730
117,2012-10-12,735
25,2012-10-12,740
95,2012-10-12,745
29,2012-10-12,750
141,2012-10-12,755
51,2012-10-12,800
123,2012-10-12,805
440,2012-10-12,810
687,2012-10-12,815
614,2012-10-12,820
474,2012-10-12,825
750,2012-10-12,830
742,2012-10-12,835
770,2012-10-12,840
735,2012-10-12,845
746,2012-10-12,850
748,2012-10-12,855
802,2012-10-12,900
280,2012-10-12,905
31,2012-10-12,910
0,2012-10-12,915
0,2012-10-12,920
0,2012-10-12,925
0,2012-10-12,930
0,2012-10-12,935
0,2012-10-12,940
7,2012-10-12,945
92,2012-10-12,950
0,2012-10-12,955
0,2012-10-12,1000
0,2012-10-12,1005
0,2012-10-12,1010
0,2012-10-12,1015
46,2012-10-12,1020
7,2012-10-12,1025
0,2012-10-12,1030
328,2012-10-12,1035
156,2012-10-12,1040
0,2012-10-12,1045
0,2012-10-12,1050
0,2012-10-12,1055
129,2012-10-12,1100
339,2012-10-12,1105
150,2012-10-12,1110
0,2012-10-12,1115
0,2012-10-12,1120
0,2012-10-12,1125
70,2012-10-12,1130
0,2012-10-12,1135
9,2012-10-12,1140
0,2012-10-12,1145
0,2012-10-12,1150
0,2012-10-12,1155
70,2012-10-12,1200
0,2012-10-12,1205
0,2012-10-12,1210
0,2012-10-12,1215
0,2012-10-12,1220
0,2012-10-12,1225
0,2012-10-12,1230
0,2012-10-12,1235
18,2012-10-12,1240
91,2012-10-12,1245
0,2012-10-12,1250
0,2012-10-12,1255
0,2012-10-12,1300
75,2012-10-12,1305
0,2012-10-12,1310
0,2012-10-12,1315
0,2012-10-12,1320
0,2012-10-12,1325
99,2012-10-12,1330
0,2012-10-12,1335
0,2012-10-12,1340
0,2012-10-12,1345
0,2012-10-12,1350
96,2012-10-12,1355
16,2012-10-12,1400
20,2012-10-12,1405
144,2012-10-12,1410
321,2012-10-12,1415
267,2012-10-12,1420
0,2012-10-12,1425
0,2012-10-12,1430
0,2012-10-12,1435
0,2012-10-12,1440
0,2012-10-12,1445
9,2012-10-12,1450
0,2012-10-12,1455
0,2012-10-12,1500
24,2012-10-12,1505
78,2012-10-12,1510
0,2012-10-12,1515
26,2012-10-12,1520
35,2012-10-12,1525
0,2012-10-12,1530
0,2012-10-12,1535
0,2012-10-12,1540
365,2012-10-12,1545
90,2012-10-12,1550
432,2012-10-12,1555
275,2012-10-12,1600
34,2012-10-12,1605
0,2012-10-12,1610
92,2012-10-12,1615
15,2012-10-12,1620
0,2012-10-12,1625
0,2012-10-12,1630
0,2012-10-12,1635
0,2012-10-12,1640
20,2012-10-12,1645
10,2012-10-12,1650
9,2012-10-12,1655
0,2012-10-12,1700
0,2012-10-12,1705
32,2012-10-12,1710
24,2012-10-12,1715
0,2012-10-12,1720
0,2012-10-12,1725
38,2012-10-12,1730
40,2012-10-12,1735
19,2012-10-12,1740
71,2012-10-12,1745
2,2012-10-12,1750
21,2012-10-12,1755
0,2012-10-12,1800
433,2012-10-12,1805
463,2012-10-12,1810
511,2012-10-12,1815
298,2012-10-12,1820
500,2012-10-12,1825
473,2012-10-12,1830
506,2012-10-12,1835
24,2012-10-12,1840
35,2012-10-12,1845
41,2012-10-12,1850
46,2012-10-12,1855
0,2012-10-12,1900
0,2012-10-12,1905
0,2012-10-12,1910
16,2012-10-12,1915
23,2012-10-12,1920
0,2012-10-12,1925
0,2012-10-12,1930
0,2012-10-12,1935
18,2012-10-12,1940
54,2012-10-12,1945
36,2012-10-12,1950
0,2012-10-12,1955
0,2012-10-12,2000
0,2012-10-12,2005
0,2012-10-12,2010
0,2012-10-12,2015
0,2012-10-12,2020
0,2012-10-12,2025
0,2012-10-12,2030
0,2012-10-12,2035
0,2012-10-12,2040
18,2012-10-12,2045
30,2012-10-12,2050
23,2012-10-12,2055
70,2012-10-12,2100
113,2012-10-12,2105
0,2012-10-12,2110
0,2012-10-12,2115
0,2012-10-12,2120
0,2012-10-12,2125
0,2012-10-12,2130
0,2012-10-12,2135
0,2012-10-12,2140
0,2012-10-12,2145
0,2012-10-12,2150
0,2012-10-12,2155
0,2012-10-12,2200
0,2012-10-12,2205
0,2012-10-12,2210
9,2012-10-12,2215
0,2012-10-12,2220
0,2012-10-12,2225
8,2012-10-12,2230
0,2012-10-12,2235
0,2012-10-12,2240
0,2012-10-12,2245
0,2012-10-12,2250
0,2012-10-12,2255
0,2012-10-12,2300
0,2012-10-12,2305
0,2012-10-12,2310
0,2012-10-12,2315
0,2012-10-12,2320
0,2012-10-12,2325
0,2012-10-12,2330
0,2012-10-12,2335
0,2012-10-12,2340
0,2012-10-12,2345
0,2012-10-12,2350
0,2012-10-12,2355
0,2012-10-13,0
0,2012-10-13,5
0,2012-10-13,10
0,2012-10-13,15
0,2012-10-13,20
0,2012-10-13,25
0,2012-10-13,30
0,2012-10-13,35
0,2012-10-13,40
0,2012-10-13,45
0,2012-10-13,50
0,2012-10-13,55
0,2012-10-13,100
0,2012-10-13,105
0,2012-10-13,110
0,2012-10-13,115
0,2012-10-13,120
0,2012-10-13,125
0,2012-10-13,130
0,2012-10-13,135
0,2012-10-13,140
0,2012-10-13,145
0,2012-10-13,150
0,2012-10-13,155
0,2012-10-13,200
0,2012-10-13,205
0,2012-10-13,210
0,2012-10-13,215
0,2012-10-13,220
0,2012-10-13,225
0,2012-10-13,230
0,2012-10-13,235
0,2012-10-13,240
0,2012-10-13,245
0,2012-10-13,250
0,2012-10-13,255
0,2012-10-13,300
0,2012-10-13,305
0,2012-10-13,310
0,2012-10-13,315
0,2012-10-13,320
0,2012-10-13,325
0,2012-10-13,330
0,2012-10-13,335
10,2012-10-13,340
0,2012-10-13,345
0,2012-10-13,350
0,2012-10-13,355
0,2012-10-13,400
0,2012-10-13,405
0,2012-10-13,410
0,2012-10-13,415
0,2012-10-13,420
0,2012-10-13,425
24,2012-10-13,430
29,2012-10-13,435
0,2012-10-13,440
9,2012-10-13,445
33,2012-10-13,450
0,2012-10-13,455
0,2012-10-13,500
0,2012-10-13,505
0,2012-10-13,510
0,2012-10-13,515
0,2012-10-13,520
0,2012-10-13,525
0,2012-10-13,530
0,2012-10-13,535
0,2012-10-13,540
0,2012-10-13,545
0,2012-10-13,550
39,2012-10-13,555
0,2012-10-13,600
0,2012-10-13,605
0,2012-10-13,610
55,2012-10-13,615
0,2012-10-13,620
0,2012-10-13,625
0,2012-10-13,630
69,2012-10-13,635
26,2012-10-13,640
12,2012-10-13,645
28,2012-10-13,650
0,2012-10-13,655
0,2012-10-13,700
0,2012-10-13,705
32,2012-10-13,710
0,2012-10-13,715
0,2012-10-13,720
6,2012-10-13,725
52,2012-10-13,730
32,2012-10-13,735
8,2012-10-13,740
88,2012-10-13,745
0,2012-10-13,750
0,2012-10-13,755
73,2012-10-13,800
0,2012-10-13,805
7,2012-10-13,810
0,2012-10-13,815
24,2012-10-13,820
103,2012-10-13,825
23,2012-10-13,830
67,2012-10-13,835
248,2012-10-13,840
512,2012-10-13,845
542,2012-10-13,850
265,2012-10-13,855
18,2012-10-13,900
497,2012-10-13,905
476,2012-10-13,910
479,2012-10-13,915
491,2012-10-13,920
504,2012-10-13,925
488,2012-10-13,930
498,2012-10-13,935
55,2012-10-13,940
120,2012-10-13,945
57,2012-10-13,950
0,2012-10-13,955
0,2012-10-13,1000
0,2012-10-13,1005
0,2012-10-13,1010
0,2012-10-13,1015
15,2012-10-13,1020
29,2012-10-13,1025
88,2012-10-13,1030
0,2012-10-13,1035
0,2012-10-13,1040
22,2012-10-13,1045
0,2012-10-13,1050
69,2012-10-13,1055
22,2012-10-13,1100
0,2012-10-13,1105
20,2012-10-13,1110
80,2012-10-13,1115
6,2012-10-13,1120
79,2012-10-13,1125
6,2012-10-13,1130
79,2012-10-13,1135
0,2012-10-13,1140
0,2012-10-13,1145
0,2012-10-13,1150
0,2012-10-13,1155
23,2012-10-13,1200
74,2012-10-13,1205
335,2012-10-13,1210
429,2012-10-13,1215
64,2012-10-13,1220
0,2012-10-13,1225
0,2012-10-13,1230
0,2012-10-13,1235
0,2012-10-13,1240
81,2012-10-13,1245
38,2012-10-13,1250
9,2012-10-13,1255
0,2012-10-13,1300
0,2012-10-13,1305
0,2012-10-13,1310
0,2012-10-13,1315
0,2012-10-13,1320
0,2012-10-13,1325
0,2012-10-13,1330
11,2012-10-13,1335
38,2012-10-13,1340
139,2012-10-13,1345
532,2012-10-13,1350
507,2012-10-13,1355
210,2012-10-13,1400
276,2012-10-13,1405
518,2012-10-13,1410
495,2012-10-13,1415
214,2012-10-13,1420
98,2012-10-13,1425
161,2012-10-13,1430
0,2012-10-13,1435
0,2012-10-13,1440
0,2012-10-13,1445
12,2012-10-13,1450
120,2012-10-13,1455
194,2012-10-13,1500
0,2012-10-13,1505
0,2012-10-13,1510
114,2012-10-13,1515
7,2012-10-13,1520
0,2012-10-13,1525
34,2012-10-13,1530
0,2012-10-13,1535
0,2012-10-13,1540
18,2012-10-13,1545
31,2012-10-13,1550
15,2012-10-13,1555
0,2012-10-13,1600
0,2012-10-13,1605
18,2012-10-13,1610
39,2012-10-13,1615
66,2012-10-13,1620
111,2012-10-13,1625
7,2012-10-13,1630
0,2012-10-13,1635
0,2012-10-13,1640
71,2012-10-13,1645
41,2012-10-13,1650
0,2012-10-13,1655
0,2012-10-13,1700
0,2012-10-13,1705
0,2012-10-13,1710
0,2012-10-13,1715
0,2012-10-13,1720
0,2012-10-13,1725
0,2012-10-13,1730
0,2012-10-13,1735
0,2012-10-13,1740
0,2012-10-13,1745
0,2012-10-13,1750
20,2012-10-13,1755
43,2012-10-13,1800
23,2012-10-13,1805
0,2012-10-13,1810
25,2012-10-13,1815
54,2012-10-13,1820
0,2012-10-13,1825
19,2012-10-13,1830
0,2012-10-13,1835
0,2012-10-13,1840
0,2012-10-13,1845
0,2012-10-13,1850
0,2012-10-13,1855
9,2012-10-13,1900
28,2012-10-13,1905
8,2012-10-13,1910
0,2012-10-13,1915
48,2012-10-13,1920
64,2012-10-13,1925
0,2012-10-13,1930
0,2012-10-13,1935
67,2012-10-13,1940
29,2012-10-13,1945
0,2012-10-13,1950
0,2012-10-13,1955
0,2012-10-13,2000
0,2012-10-13,2005
0,2012-10-13,2010
36,2012-10-13,2015
22,2012-10-13,2020
0,2012-10-13,2025
9,2012-10-13,2030
0,2012-10-13,2035
0,2012-10-13,2040
0,2012-10-13,2045
29,2012-10-13,2050
129,2012-10-13,2055
0,2012-10-13,2100
0,2012-10-13,2105
0,2012-10-13,2110
0,2012-10-13,2115
0,2012-10-13,2120
0,2012-10-13,2125
0,2012-10-13,2130
0,2012-10-13,2135
0,2012-10-13,2140
0,2012-10-13,2145
0,2012-10-13,2150
0,2012-10-13,2155
0,2012-10-13,2200
0,2012-10-13,2205
0,2012-10-13,2210
0,2012-10-13,2215
0,2012-10-13,2220
0,2012-10-13,2225
0,2012-10-13,2230
0,2012-10-13,2235
0,2012-10-13,2240
0,2012-10-13,2245
0,2012-10-13,2250
0,2012-10-13,2255
0,2012-10-13,2300
0,2012-10-13,2305
0,2012-10-13,2310
0,2012-10-13,2315
0,2012-10-13,2320
0,2012-10-13,2325
0,2012-10-13,2330
0,2012-10-13,2335
0,2012-10-13,2340
0,2012-10-13,2345
0,2012-10-13,2350
0,2012-10-13,2355
0,2012-10-14,0
0,2012-10-14,5
0,2012-10-14,10
0,2012-10-14,15
0,2012-10-14,20
52,2012-10-14,25
0,2012-10-14,30
0,2012-10-14,35
0,2012-10-14,40
0,2012-10-14,45
0,2012-10-14,50
0,2012-10-14,55
0,2012-10-14,100
0,2012-10-14,105
0,2012-10-14,110
0,2012-10-14,115
0,2012-10-14,120
0,2012-10-14,125
0,2012-10-14,130
9,2012-10-14,135
0,2012-10-14,140
0,2012-10-14,145
0,2012-10-14,150
0,2012-10-14,155
0,2012-10-14,200
0,2012-10-14,205
4,2012-10-14,210
0,2012-10-14,215
0,2012-10-14,220
0,2012-10-14,225
0,2012-10-14,230
0,2012-10-14,235
0,2012-10-14,240
0,2012-10-14,245
0,2012-10-14,250
0,2012-10-14,255
0,2012-10-14,300
0,2012-10-14,305
0,2012-10-14,310
0,2012-10-14,315
0,2012-10-14,320
0,2012-10-14,325
0,2012-10-14,330
0,2012-10-14,335
0,2012-10-14,340
0,2012-10-14,345
0,2012-10-14,350
0,2012-10-14,355
0,2012-10-14,400
0,2012-10-14,405
0,2012-10-14,410
0,2012-10-14,415
0,2012-10-14,420
0,2012-10-14,425
0,2012-10-14,430
0,2012-10-14,435
0,2012-10-14,440
0,2012-10-14,445
45,2012-10-14,450
0,2012-10-14,455
0,2012-10-14,500
0,2012-10-14,505
0,2012-10-14,510
0,2012-10-14,515
0,2012-10-14,520
0,2012-10-14,525
0,2012-10-14,530
0,2012-10-14,535
0,2012-10-14,540
0,2012-10-14,545
18,2012-10-14,550
41,2012-10-14,555
0,2012-10-14,600
0,2012-10-14,605
0,2012-10-14,610
0,2012-10-14,615
0,2012-10-14,620
20,2012-10-14,625
16,2012-10-14,630
37,2012-10-14,635
0,2012-10-14,640
0,2012-10-14,645
0,2012-10-14,650
13,2012-10-14,655
0,2012-10-14,700
0,2012-10-14,705
14,2012-10-14,710
21,2012-10-14,715
0,2012-10-14,720
59,2012-10-14,725
0,2012-10-14,730
28,2012-10-14,735
62,2012-10-14,740
28,2012-10-14,745
15,2012-10-14,750
0,2012-10-14,755
0,2012-10-14,800
0,2012-10-14,805
0,2012-10-14,810
25,2012-10-14,815
63,2012-10-14,820
0,2012-10-14,825
0,2012-10-14,830
52,2012-10-14,835
23,2012-10-14,840
0,2012-10-14,845
0,2012-10-14,850
87,2012-10-14,855
15,2012-10-14,900
0,2012-10-14,905
59,2012-10-14,910
15,2012-10-14,915
0,2012-10-14,920
0,2012-10-14,925
0,2012-10-14,930
19,2012-10-14,935
0,2012-10-14,940
59,2012-10-14,945
78,2012-10-14,950
221,2012-10-14,955
392,2012-10-14,1000
468,2012-10-14,1005
475,2012-10-14,1010
524,2012-10-14,1015
507,2012-10-14,1020
528,2012-10-14,1025
533,2012-10-14,1030
540,2012-10-14,1035
540,2012-10-14,1040
65,2012-10-14,1045
48,2012-10-14,1050
46,2012-10-14,1055
143,2012-10-14,1100
0,2012-10-14,1105
79,2012-10-14,1110
0,2012-10-14,1115
0,2012-10-14,1120
0,2012-10-14,1125
0,2012-10-14,1130
0,2012-10-14,1135
0,2012-10-14,1140
0,2012-10-14,1145
0,2012-10-14,1150
0,2012-10-14,1155
0,2012-10-14,1200
0,2012-10-14,1205
0,2012-10-14,1210
0,2012-10-14,1215
0,2012-10-14,1220
0,2012-10-14,1225
0,2012-10-14,1230
0,2012-10-14,1235
0,2012-10-14,1240
0,2012-10-14,1245
0,2012-10-14,1250
0,2012-10-14,1255
17,2012-10-14,1300
0,2012-10-14,1305
0,2012-10-14,1310
0,2012-10-14,1315
0,2012-10-14,1320
0,2012-10-14,1325
0,2012-10-14,1330
0,2012-10-14,1335
0,2012-10-14,1340
0,2012-10-14,1345
0,2012-10-14,1350
0,2012-10-14,1355
44,2012-10-14,1400
32,2012-10-14,1405
0,2012-10-14,1410
0,2012-10-14,1415
38,2012-10-14,1420
17,2012-10-14,1425
4,2012-10-14,1430
59,2012-10-14,1435
78,2012-10-14,1440
0,2012-10-14,1445
0,2012-10-14,1450
8,2012-10-14,1455
10,2012-10-14,1500
82,2012-10-14,1505
120,2012-10-14,1510
232,2012-10-14,1515
505,2012-10-14,1520
498,2012-10-14,1525
298,2012-10-14,1530
330,2012-10-14,1535
486,2012-10-14,1540
533,2012-10-14,1545
298,2012-10-14,1550
285,2012-10-14,1555
250,2012-10-14,1600
223,2012-10-14,1605
302,2012-10-14,1610
465,2012-10-14,1615
520,2012-10-14,1620
526,2012-10-14,1625
535,2012-10-14,1630
247,2012-10-14,1635
400,2012-10-14,1640
72,2012-10-14,1645
0,2012-10-14,1650
0,2012-10-14,1655
0,2012-10-14,1700
0,2012-10-14,1705
0,2012-10-14,1710
0,2012-10-14,1715
432,2012-10-14,1720
85,2012-10-14,1725
39,2012-10-14,1730
55,2012-10-14,1735
0,2012-10-14,1740
17,2012-10-14,1745
30,2012-10-14,1750
43,2012-10-14,1755
0,2012-10-14,1800
0,2012-10-14,1805
0,2012-10-14,1810
0,2012-10-14,1815
63,2012-10-14,1820
58,2012-10-14,1825
49,2012-10-14,1830
16,2012-10-14,1835
0,2012-10-14,1840
65,2012-10-14,1845
0,2012-10-14,1850
